densenet201	10	4	3717.8424	45	82.61871999
resnet50	50	1	3574.127615	500	7.148255231
vgg19	10	1	3683.598431	119	30.95460866
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	5525.626343	60	92.09377238
resnet50	50	4	5403.920228	500	10.80784046
vgg19	10	1	5556.912174	168	33.07685818
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	9163.587456	94	97.48497293
resnet50	50	8	9041.926722	500	18.08385344
vgg19	10	1	9221.76778	268	34.40958127
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	15504.76365	142	109.1884764
resnet50	50	16	15393.36088	500	30.78672177
vgg19	10	1	15589.10495	412	37.83763336
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	3659.588936	45	81.32419857
resnet50	50	1	3556.423263	500	7.112846525
vgg19	10	4	3736.155769	33	113.2168415
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	5451.530151	60	90.85883586
resnet50	50	4	5320.475457	500	10.64095091
vgg19	10	4	5566.146805	46	121.0031914
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	9073.702324	94	96.52874813
resnet50	50	8	8979.934732	500	17.95986946
vgg19	10	4	9210.652748	73	126.1733253
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	15425.26445	143	107.8689822
resnet50	50	16	15310.23562	500	30.62047123
vgg19	10	4	15553.5482	113	137.6420195
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	3653.267685	45	81.18372633
resnet50	50	1	3559.016954	500	7.118033908
vgg19	10	8	3708.272964	20	185.4136482
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	5418.687393	60	90.31145655
resnet50	50	4	5274.328793	500	10.54865759
vgg19	10	8	5511.127563	28	196.8259844
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	9051.511055	94	96.2926708
resnet50	50	8	8943.481422	500	17.88696284
vgg19	10	8	9215.020355	45	204.7782301
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	15375.01646	143	107.5175976
resnet50	50	16	15254.26991	500	30.50853982
vgg19	10	8	15581.55269	70	222.5936098
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	3758.932671	46	81.71592762
resnet50	50	1	3629.339579	500	7.258679158
vgg19	10	16	3782.362503	17	222.4919119
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	5471.119102	60	91.18531837
resnet50	50	4	5318.390079	500	10.63678016
vgg19	10	16	5665.753326	24	236.0730553
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	9137.694534	94	97.20951632
resnet50	50	8	9011.910818	500	18.02382164
vgg19	10	16	9337.773056	38	245.7308699
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	15446.45196	142	108.7778307
resnet50	50	16	15372.40909	500	30.74481818
vgg19	10	16	15730.32152	59	266.6156189
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	8	3784.612564	28	135.1647344
resnet50	50	1	3586.503741	500	7.173007482
vgg19	10	1	3701.183174	119	31.10237961
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	8	5645.240952	38	148.5589724
resnet50	50	4	5426.337852	500	10.8526757
vgg19	10	1	5579.706993	168	33.21254163
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	8	9312.354004	59	157.8365085
resnet50	50	8	9151.307014	500	18.30261403
vgg19	10	1	9340.262167	269	34.72216419
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	8	15704.48904	89	176.4549331
resnet50	50	16	15516.70523	500	31.03341047
vgg19	10	1	15717.20905	414	37.96427307
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	8	3719.622437	28	132.8436584
resnet50	50	1	3632.477345	500	7.26495469
vgg19	10	4	3753.073166	33	113.7294899
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	8	5565.154633	38	146.4514377
resnet50	50	4	5355.215093	500	10.71043019
vgg19	10	4	5576.464851	46	121.2274968
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	8	9191.090515	59	155.7811952
resnet50	50	8	9051.531609	500	18.10306322
vgg19	10	4	9234.019943	73	126.4934239
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	8	15585.57883	89	175.1188632
resnet50	50	16	15450.13379	500	30.90026758
vgg19	10	4	15681.03767	113	138.7702449
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	8	3714.567047	28	132.6631088
resnet50	50	1	3614.151364	500	7.228302728
vgg19	10	8	3721.718567	20	186.0859283
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	8	5550.025787	38	146.0533102
resnet50	50	4	5322.810568	500	10.64562114
vgg19	10	8	5546.125671	28	198.0759168
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	8	9175.916199	59	155.5240034
resnet50	50	8	9013.131433	500	18.02626287
vgg19	10	8	9279.618546	45	206.2137455
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	8	15563.49501	89	174.8707305
resnet50	50	16	15427.75304	500	30.85550609
vgg19	10	8	15682.041	70	224.0291571
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	8	3751.881454	28	133.9957662
resnet50	50	1	3590.282687	500	7.180565373
vgg19	10	16	3805.711456	17	223.8653798
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	8	5591.061722	38	147.1332032
resnet50	50	4	5359.576523	500	10.71915305
vgg19	10	16	5681.385056	24	236.7243773
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	8	9242.13559	59	156.6463659
resnet50	50	8	9080.09297	500	18.16018594
vgg19	10	16	9413.541916	38	247.7247873
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	8	15694.35153	89	176.3410284
resnet50	50	16	15532.66499	500	31.06532998
vgg19	10	16	15890.19325	59	269.3253094
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	16	3797.173279	18	210.954071
resnet50	50	1	3614.913536	500	7.229827071
vgg19	10	1	3725.991642	119	31.31085413
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	16	5704.474731	25	228.1789893
resnet50	50	4	5458.063298	500	10.9161266
vgg19	10	1	5625.206522	169	33.28524569
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	16	9402.045822	39	241.078098
resnet50	50	8	9202.855074	500	18.40571015
vgg19	10	1	9379.563866	269	34.86826716
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	16	15990.22835	59	271.0208195
resnet50	50	16	15707.72792	500	31.41545585
vgg19	10	1	15908.92427	415	38.33475728
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	16	3930.519348	19	206.8694394
resnet50	50	1	3683.787388	500	7.367574777
vgg19	10	4	3873.6455	34	113.93075
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	16	5644.273682	25	225.7709473
resnet50	50	4	5398.130206	500	10.79626041
vgg19	10	4	5597.100883	46	121.6761062
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	16	9307.599487	39	238.6563971
resnet50	50	8	9125.367826	500	18.25073565
vgg19	10	4	9405.505196	74	127.1014216
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	16	15858.33543	59	268.7853463
resnet50	50	16	15624.50662	500	31.24901324
vgg19	10	4	15898.79863	114	139.4631459
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	16	3735.080643	18	207.5044802
resnet50	50	1	3608.842724	500	7.217685448
vgg19	10	8	3737.881989	20	186.8940994
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	16	5651.363419	25	226.0545367
resnet50	50	4	5376.403998	500	10.752808
vgg19	10	8	5578.951675	28	199.2482741
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	16	9323.563202	39	239.0657231
resnet50	50	8	9095.581045	500	18.19116209
vgg19	10	8	9333.329605	45	207.4073246
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	16	15822.93051	59	268.1852629
resnet50	50	16	15585.88306	500	31.17176612
vgg19	10	8	15818.3308	70	225.9761542
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	16	3768.997925	18	209.3887736
resnet50	50	1	3578.778305	500	7.157556609
vgg19	10	16	3823.544632	17	224.9143901
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	16	5681.625565	25	227.2650226
resnet50	50	4	5417.107389	500	10.83421478
vgg19	10	16	5717.2957	24	238.2206542
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	16	9387.833252	39	240.7136731
resnet50	50	8	9145.610275	500	18.29122055
vgg19	10	16	9455.884537	38	248.8390668
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	16	15972.97223	59	270.7283429
resnet50	50	16	15697.78626	500	31.39557252
vgg19	10	16	16008.90521	59	271.3373765
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	1	3493.895073	83	42.09512136
resnet50	75	1	3426.579583	500	6.853159165
vgg19	10	1	3532.406122	115	30.71657498
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	1	4642.540756	93	49.91979308
resnet50	75	4	4570.647204	500	9.141294409
vgg19	10	1	4725.369211	138	34.24180588
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	1	7553.966274	138	54.73888605
resnet50	75	8	7492.795559	500	14.98559112
vgg19	10	1	7660.768684	207	37.00854437
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	1	12680.51446	193	65.70214745
resnet50	75	16	12664.74721	500	25.32949442
vgg19	10	1	12859.41685	294	43.7395131
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	1	3482.966816	84	41.46389067
resnet50	75	1	3438.903556	500	6.877807113
vgg19	10	4	3607.765953	32	112.742686
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	1	4566.851078	93	49.10592557
resnet50	75	4	4504.368844	500	9.008737688
vgg19	10	4	4639.715881	37	125.3977265
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	1	7488.828232	138	54.26687125
resnet50	75	8	7433.080628	500	14.86616126
vgg19	10	4	7589.675858	56	135.529926
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	1	12573.80252	194	64.81341508
resnet50	75	16	12546.83999	500	25.09367998
vgg19	10	4	12816.72699	81	158.2311974
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	1	3514.682774	85	41.3492091
resnet50	75	1	3483.697981	500	6.967395963
vgg19	10	8	3703.404465	20	185.1702232
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	1	4546.610973	93	48.88829004
resnet50	75	4	4476.042814	500	8.952085629
vgg19	10	8	4686.567154	23	203.7637893
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	1	7477.423298	138	54.1842268
resnet50	75	8	7420.276871	500	14.84055374
vgg19	10	8	7676.462692	35	219.3275055
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	1	12595.59828	194	64.92576434
resnet50	75	16	12576.61356	500	25.15322712
vgg19	10	8	12933.72588	51	253.6024682
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	1	3643.241753	87	41.87634198
resnet50	75	1	3590.524447	500	7.181048895
vgg19	10	16	3796.618484	17	223.3304991
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	1	4586.142326	93	49.31335835
resnet50	75	4	4512.384016	500	9.024768032
vgg19	10	16	4860.770691	20	243.0385345
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	1	7523.215714	138	54.51605589
resnet50	75	8	7467.674214	500	14.93534843
vgg19	10	16	7838.121552	30	261.2707184
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	1	12671.98835	194	65.31952758
resnet50	75	16	12655.80611	500	25.31161222
vgg19	10	16	12856.17517	42	306.0994088
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	3546.98616	43	82.48805024
resnet50	75	1	3476.936414	500	6.953872828
vgg19	10	1	3591.834181	116	30.96408777
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	4787.281502	50	95.74563004
resnet50	75	4	4662.965877	500	9.325931753
vgg19	10	1	4823.681252	140	34.45486608
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	7738.002365	73	106.0000324
resnet50	75	8	7620.956409	500	15.24191282
vgg19	10	1	7804.00078	209	37.33971665
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	13012.49575	101	128.8365916
resnet50	75	16	12896.14279	500	25.79228557
vgg19	10	1	13080.13039	297	44.04084305
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	3667.488426	45	81.4997428
resnet50	75	1	3552.481661	500	7.104963323
vgg19	10	4	3756.783394	33	113.841921
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	4709.318504	50	94.18637009
resnet50	75	4	4590.856217	500	9.181712435
vgg19	10	4	4778.414391	38	125.7477471
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	7666.554504	73	105.0212946
resnet50	75	8	7577.095935	500	15.15419187
vgg19	10	4	7785.708633	57	136.5913795
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	12927.4989	101	127.9950386
resnet50	75	16	12808.08467	500	25.61616934
vgg19	10	4	13069.86221	82	159.3885636
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	3589.410301	44	81.57750685
resnet50	75	1	3471.250079	500	6.942500157
vgg19	10	8	3735.366821	20	186.7683411
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	4714.9114	50	94.298228
resnet50	75	4	4575.138684	500	9.150277369
vgg19	10	8	4734.281372	23	205.8383205
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	7666.173149	73	105.0160705
resnet50	75	8	7563.949653	500	15.12789931
vgg19	10	8	7770.063339	35	222.0018097
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	12859.02205	101	127.31705
resnet50	75	16	12748.92374	500	25.49784748
vgg19	10	8	13069.95679	51	256.2736625
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	3603.215714	44	81.89126622
resnet50	75	1	3486.859905	500	6.97371981
vgg19	10	16	3792.488449	17	223.0875558
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	4748.343605	50	94.9668721
resnet50	75	4	4614.783681	500	9.229567362
vgg19	10	16	4904.850067	20	245.2425034
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	7698.878929	73	105.4640949
resnet50	75	8	7588.543969	500	15.17708794
vgg19	10	16	7916.280319	30	263.8760106
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	13006.30579	101	128.7753049
resnet50	75	16	12891.19414	500	25.78238828
