model1 name,gpu1,batch1,total latency,exec times,avg latency,L1RL2,L1WL2,L2RD,L2WD,L2Hit,L2Miss,single latency,,model2 name,gpu2,batch2,total latency,exec times,avg latency,L1RL2,L1WL2,L2RD,L2WD,L2Hit,L2Miss,single latency,,model3 name,gpu3,batch3,total latency,exec times,avg latency,L1RL2,L1WL2,L2RD,L2WD,L2Hit,L2Miss,single latency
densenet201,10,1,8912.305797576904,202,44.120325730578735,33748376,11919659,14975334,785493,33699656,14956290,21.26761183,,resnet50,20,4,8911.600625991821,500,17.823201251983644,72537183,21523574,31324130,12830951,65266307,31341965,18.54637262,,vgg19,10,4,9150.791564941406,81,112.972735369647,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,10,1,14982.004497528076,336,44.58929909978594,33748376,11919659,14975334,785493,33699656,14956290,21.26761183,,resnet50,20,8,15045.92149734497,500,30.09184299468994,130973464,46792467,67603139,34264924,115268922,68159619,35.36693748,,vgg19,10,4,15353.383308410645,135,113.72876524748625,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,10,1,23085.146686553955,500,46.17029337310791,33748376,11919659,14975334,785493,33699656,14956290,21.26761183,,resnet50,20,16,23277.086853027344,474,49.10777817094376,243932345,94396398,156094303,79468666,191635858,156394846,57.42509502,,vgg19,10,4,23562.92832183838,203,116.07353853122355,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,10,1,4178.025508880615,100,41.78025508880615,33748376,11919659,14975334,785493,33699656,14956290,21.26761183,,resnet50,20,1,4130.6191301345825,500,8.261238260269165,23573288,7621525,11018137,2042096,21504978,11011967,7.173475184,,vgg19,10,8,4413.318069458008,24,183.88825289408365,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,10,1,8887.751991271973,203,43.78202951365504,33748376,11919659,14975334,785493,33699656,14956290,21.26761183,,resnet50,20,4,8871.91344833374,500,17.743826896667482,72537183,21523574,31324130,12830951,65266307,31341965,18.54637262,,vgg19,10,8,9082.465866088867,49,185.35644624671158,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,10,1,14971.815803527832,337,44.42675312619535,33748376,11919659,14975334,785493,33699656,14956290,21.26761183,,resnet50,20,8,15017.8316822052,500,30.0356633644104,130973464,46792467,67603139,34264924,115268922,68159619,35.36693748,,vgg19,10,8,15318.748336791992,82,186.8140041072194,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,10,1,22994.137630462646,500,45.98827526092529,33748376,11919659,14975334,785493,33699656,14956290,21.26761183,,resnet50,20,16,23204.398754119873,473,49.057925484397195,243932345,94396398,156094303,79468666,191635858,156394846,57.42509502,,vgg19,10,8,23597.92498779297,124,190.30584667574973,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,10,1,4150.391620635986,99,41.92314768319178,33748376,11919659,14975334,785493,33699656,14956290,21.26761183,,resnet50,20,1,4079.5890350341797,500,8.159178070068359,23573288,7621525,11018137,2042096,21504978,11011967,7.173475184,,vgg19,10,16,4389.789947509766,20,219.48949737548827,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,10,1,8962.748111724854,203,44.1514685306643,33748376,11919659,14975334,785493,33699656,14956290,21.26761183,,resnet50,20,4,8936.394695281982,500,17.872789390563966,72537183,21523574,31324130,12830951,65266307,31341965,18.54637262,,vgg19,10,16,9118.867904663086,41,222.41141230885574,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,10,1,15020.791568756104,337,44.57208180639793,33748376,11919659,14975334,785493,33699656,14956290,21.26761183,,resnet50,20,8,15080.195581436157,500,30.160391162872315,130973464,46792467,67603139,34264924,115268922,68159619,35.36693748,,vgg19,10,16,15411.456909179688,69,223.3544479591259,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,10,1,23142.372119903564,500,46.28474423980713,33748376,11919659,14975334,785493,33699656,14956290,21.26761183,,resnet50,20,16,23313.854110717773,473,49.289332157965696,243932345,94396398,156094303,79468666,191635858,156394846,57.42509502,,vgg19,10,16,23691.782806396484,104,227.8056039076585,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,10,4,4294.163528442383,52,82.58006785466121,115482544,46107774,61221372,18164543,105360088,61443204,58.67592487,,resnet50,20,1,4167.312636375427,500,8.334625272750854,23573288,7621525,11018137,2042096,21504978,11011967,7.173475184,,vgg19,10,1,4306.493558883667,141,30.54250750981324,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,10,4,9182.627067565918,108,85.02432469968443,115482544,46107774,61221372,18164543,105360088,61443204,58.67592487,,resnet50,20,4,9077.34831237793,500,18.15469662475586,72537183,21523574,31324130,12830951,65266307,31341965,18.54637262,,vgg19,10,1,9265.378757476807,302,30.680062110850354,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,10,4,15274.097633361816,178,85.80953726607763,115482544,46107774,61221372,18164543,105360088,61443204,58.67592487,,resnet50,20,8,15182.719236373901,498,30.487388024847192,130973464,46792467,67603139,34264924,115268922,68159619,35.36693748,,vgg19,10,1,15356.09260559082,500,30.71218521118164,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,10,4,15689.786018371582,176,89.14651146802035,115482544,46107774,61221372,18164543,105360088,61443204,58.67592487,,resnet50,20,16,15596.92691040039,313,49.83043741341978,243932345,94396398,156094303,79468666,191635858,156394846,57.42509502,,vgg19,10,1,15788.529972076416,500,31.577059944152833,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,10,4,4236.571044921875,52,81.47252009465144,115482544,46107774,61221372,18164543,105360088,61443204,58.67592487,,resnet50,20,1,4156.684337615967,500,8.313368675231933,23573288,7621525,11018137,2042096,21504978,11011967,7.173475184,,vgg19,10,4,4375.846328735352,39,112.20118791629106,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,10,4,9093.761177062988,108,84.20149238021285,115482544,46107774,61221372,18164543,105360088,61443204,58.67592487,,resnet50,20,4,9010.784074783325,500,18.02156814956665,72537183,21523574,31324130,12830951,65266307,31341965,18.54637262,,vgg19,10,4,9261.27978515625,82,112.9424364043445,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,10,4,15281.620697021484,179,85.3721826649245,115482544,46107774,61221372,18164543,105360088,61443204,58.67592487,,resnet50,20,8,15190.771890640259,500,30.381543781280516,130973464,46792467,67603139,34264924,115268922,68159619,35.36693748,,vgg19,10,4,15473.997772216797,136,113.77939538394703,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,10,4,24828.185066223145,281,88.35653048477987,115482544,46107774,61221372,18164543,105360088,61443204,58.67592487,,resnet50,20,16,24793.33490753174,500,49.58666981506347,243932345,94396398,156094303,79468666,191635858,156394846,57.42509502,,vgg19,10,4,25132.36898803711,217,115.81736860846594,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,10,4,4229.741760253906,52,81.3411876971905,115482544,46107774,61221372,18164543,105360088,61443204,58.67592487,,resnet50,20,1,4116.472831726074,500,8.23294566345215,23573288,7621525,11018137,2042096,21504978,11011967,7.173475184,,vgg19,10,8,4240.25862121582,23,184.35907048764437,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,10,4,9091.48469543457,108,84.18041384661639,115482544,46107774,61221372,18164543,105360088,61443204,58.67592487,,resnet50,20,4,8993.786529541016,500,17.98757305908203,72537183,21523574,31324130,12830951,65266307,31341965,18.54637262,,vgg19,10,8,9307.395919799805,50,186.1479183959961,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,10,4,15235.786727905273,179,85.11612697153784,115482544,46107774,61221372,18164543,105360088,61443204,58.67592487,,resnet50,20,8,15128.007209777832,500,30.256014419555665,130973464,46792467,67603139,34264924,115268922,68159619,35.36693748,,vgg19,10,8,15537.526733398438,83,187.1991172698607,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,10,4,24795.867111206055,281,88.24151996870482,115482544,46107774,61221372,18164543,105360088,61443204,58.67592487,,resnet50,20,16,24733.517601013184,500,49.467035202026366,243932345,94396398,156094303,79468666,191635858,156394846,57.42509502,,vgg19,10,8,25181.20701599121,132,190.76671981811523,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,10,4,4325.735656738281,53,81.61765390072229,115482544,46107774,61221372,18164543,105360088,61443204,58.67592487,,resnet50,20,1,4177.777282714844,500,8.355554565429687,23573288,7621525,11018137,2042096,21504978,11011967,7.173475184,,vgg19,10,16,4405.962982177734,20,220.29814910888672,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,10,4,9134.904396057129,108,84.58244811164008,115482544,46107774,61221372,18164543,105360088,61443204,58.67592487,,resnet50,20,4,9029.54316329956,500,18.05908632659912,72537183,21523574,31324130,12830951,65266307,31341965,18.54637262,,vgg19,10,16,9360.992614746094,42,222.88077654157365,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,10,4,15263.913940429688,178,85.75232550803196,115482544,46107774,61221372,18164543,105360088,61443204,58.67592487,,resnet50,20,8,15208.883361816406,500,30.417766723632813,130973464,46792467,67603139,34264924,115268922,68159619,35.36693748,,vgg19,10,16,15483.030212402344,69,224.39174220872962,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,10,4,24883.712867736816,280,88.87040309906006,115482544,46107774,61221372,18164543,105360088,61443204,58.67592487,,resnet50,20,16,24861.2349319458,500,49.722469863891604,243932345,94396398,156094303,79468666,191635858,156394846,57.42509502,,vgg19,10,16,25360.61589050293,111,228.47401703155793,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,10,8,4462.368865966797,33,135.2232989686908,185755726,95172541,127893672,60173593,161762443,127375227,103.2913113,,resnet50,20,1,4233.153959751129,500,8.466307919502258,23573288,7621525,11018137,2042096,21504978,11011967,7.173475184,,vgg19,10,1,4378.026945114136,142,30.831175669817856,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,10,8,9295.313568115234,68,136.6957877664005,185755726,95172541,127893672,60173593,161762443,127375227,103.2913113,,resnet50,20,4,9110.51160621643,500,18.22102321243286,72537183,21523574,31324130,12830951,65266307,31341965,18.54637262,,vgg19,10,1,9278.18770980835,303,30.621081550522607,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,10,8,15430.250595092773,111,139.0112666224574,185755726,95172541,127893672,60173593,161762443,127375227,103.2913113,,resnet50,20,8,15317.500253677368,498,30.75803263790636,130973464,46792467,67603139,34264924,115268922,68159619,35.36693748,,vgg19,10,1,15469.446514129639,500,30.938893028259276,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,10,8,15819.139755249023,110,143.81036141135476,185755726,95172541,127893672,60173593,161762443,127375227,103.2913113,,resnet50,20,16,15632.295154571533,312,50.1035101108062,243932345,94396398,156094303,79468666,191635858,156394846,57.42509502,,vgg19,10,1,15808.270805358887,500,31.616541610717775,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,10,8,4263.822250366211,32,133.2444453239441,185755726,95172541,127893672,60173593,161762443,127375227,103.2913113,,resnet50,20,1,4156.284154891968,500,8.312568309783936,23573288,7621525,11018137,2042096,21504978,11011967,7.173475184,,vgg19,10,4,4287.169075012207,38,112.82023881611072,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,10,8,9245.735397338867,68,135.96669701968924,185755726,95172541,127893672,60173593,161762443,127375227,103.2913113,,resnet50,20,4,9056.796340942383,500,18.113592681884764,72537183,21523574,31324130,12830951,65266307,31341965,18.54637262,,vgg19,10,4,9268.207160949707,82,113.02691659694764,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,10,8,15424.495346069336,112,137.71870844704765,185755726,95172541,127893672,60173593,161762443,127375227,103.2913113,,resnet50,20,8,15229.396282196045,500,30.45879256439209,130973464,46792467,67603139,34264924,115268922,68159619,35.36693748,,vgg19,10,4,15454.473083496094,136,113.63583149629481,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,10,8,25111.844024658203,176,142.68093195828524,185755726,95172541,127893672,60173593,161762443,127375227,103.2913113,,resnet50,20,16,24897.648323059082,500,49.79529664611817,243932345,94396398,156094303,79468666,191635858,156394846,57.42509502,,vgg19,10,4,25210.188270568848,217,116.17598281368133,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,10,8,4378.922454833984,33,132.69461984345406,185755726,95172541,127893672,60173593,161762443,127375227,103.2913113,,resnet50,20,1,4155.712843418121,500,8.311425686836243,23573288,7621525,11018137,2042096,21504978,11011967,7.173475184,,vgg19,10,8,4446.529800415039,24,185.2720750172933,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,10,8,9252.834564208984,68,136.07109653248506,185755726,95172541,127893672,60173593,161762443,127375227,103.2913113,,resnet50,20,4,9030.853649139404,500,18.061707298278808,72537183,21523574,31324130,12830951,65266307,31341965,18.54637262,,vgg19,10,8,9325.784271240234,50,186.5156854248047,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,10,8,15420.796905517578,112,137.68568665640694,185755726,95172541,127893672,60173593,161762443,127375227,103.2913113,,resnet50,20,8,15197.6220703125,500,30.395244140625,130973464,46792467,67603139,34264924,115268922,68159619,35.36693748,,vgg19,10,8,15559.817489624023,83,187.4676805978798,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,10,8,25097.799865722656,176,142.60113560069692,185755726,95172541,127893672,60173593,161762443,127375227,103.2913113,,resnet50,20,16,24880.535526275635,500,49.76107105255127,243932345,94396398,156094303,79468666,191635858,156394846,57.42509502,,vgg19,10,8,25235.762313842773,132,191.18001752911192,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,10,8,4270.581802368164,32,133.45568132400513,185755726,95172541,127893672,60173593,161762443,127375227,103.2913113,,resnet50,20,1,4133.050110816956,500,8.266100221633911,23573288,7621525,11018137,2042096,21504978,11011967,7.173475184,,vgg19,10,16,4440.225128173828,20,222.0112564086914,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,10,8,9285.413513183594,68,136.55019872328813,185755726,95172541,127893672,60173593,161762443,127375227,103.2913113,,resnet50,20,4,9065.940744400024,500,18.131881488800047,72537183,21523574,31324130,12830951,65266307,31341965,18.54637262,,vgg19,10,16,9366.078430175781,42,223.00186738513764,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,10,8,15369.723052978516,111,138.4659734502569,185755726,95172541,127893672,60173593,161762443,127375227,103.2913113,,resnet50,20,8,15251.700635910034,500,30.503401271820067,130973464,46792467,67603139,34264924,115268922,68159619,35.36693748,,vgg19,10,16,15500.385330200195,69,224.64326565507528,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,10,8,25075.760452270508,175,143.29005972726006,185755726,95172541,127893672,60173593,161762443,127375227,103.2913113,,resnet50,20,16,24962.280158996582,500,49.92456031799316,243932345,94396398,156094303,79468666,191635858,156394846,57.42509502,,vgg19,10,16,25410.58088684082,111,228.92415213370109,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,10,16,4374.102157592773,21,208.2905789329892,399345355,182975984,295435973,141117653,304906266,295669076,196.3176076,,resnet50,20,1,4211.943359375,500,8.42388671875,23573288,7621525,11018137,2042096,21504978,11011967,7.173475184,,vgg19,10,1,4354.495391845703,142,30.665460505955657,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,10,16,9367.193283081055,44,212.89075643366033,399345355,182975984,295435973,141117653,304906266,295669076,196.3176076,,resnet50,20,4,9200.654161453247,500,18.401308322906495,72537183,21523574,31324130,12830951,65266307,31341965,18.54637262,,vgg19,10,1,9396.953008651733,304,30.91102963372281,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,10,16,15696.628860473633,73,215.02231315717304,399345355,182975984,295435973,141117653,304906266,295669076,196.3176076,,resnet50,20,8,15371.029706954956,497,30.927625164899307,130973464,46792467,67603139,34264924,115268922,68159619,35.36693748,,vgg19,10,1,15537.611478805542,500,31.075222957611086,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,10,16,15999.960021972656,72,222.22166697184244,399345355,182975984,295435973,141117653,304906266,295669076,196.3176076,,resnet50,20,16,15696.52067565918,311,50.47112757446681,243932345,94396398,156094303,79468666,191635858,156394846,57.42509502,,vgg19,10,1,15878.502931594849,500,31.757005863189697,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,10,16,4349.802139282227,21,207.13343520391555,399345355,182975984,295435973,141117653,304906266,295669076,196.3176076,,resnet50,20,1,4163.3923869133,500,8.3267847738266,23573288,7621525,11018137,2042096,21504978,11011967,7.173475184,,vgg19,10,4,4300.483467102051,38,113.17061755531712,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,10,16,9281.945907592773,44,210.95331608165395,399345355,182975984,295435973,141117653,304906266,295669076,196.3176076,,resnet50,20,4,9131.249071121216,500,18.262498142242432,72537183,21523574,31324130,12830951,65266307,31341965,18.54637262,,vgg19,10,4,9312.887870788574,82,113.57180330229968,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,10,16,15593.249496459961,73,213.6061574857529,399345355,182975984,295435973,141117653,304906266,295669076,196.3176076,,resnet50,20,8,15340.647089004517,500,30.681294178009033,130973464,46792467,67603139,34264924,115268922,68159619,35.36693748,,vgg19,10,4,15623.09896850586,137,114.03721874821795,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,10,16,25371.28173828125,115,220.61984120244566,399345355,182975984,295435973,141117653,304906266,295669076,196.3176076,,resnet50,20,16,25096.058261871338,500,50.192116523742676,243932345,94396398,156094303,79468666,191635858,156394846,57.42509502,,vgg19,10,4,25378.798400878906,218,116.41650642605003,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,10,16,4332.024917602539,21,206.28690083821616,399345355,182975984,295435973,141117653,304906266,295669076,196.3176076,,resnet50,20,1,4135.467560768127,500,8.270935121536255,23573288,7621525,11018137,2042096,21504978,11011967,7.173475184,,vgg19,10,8,4260.052658081055,23,185.2196807861328,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
